iter	Passed	Remaining
6351	27394	3657
6352	27398	3652
6353	27402	3648
6354	27406	3644
6355	27410	3639
6356	27414	3635
6357	27417	3631
6358	27421	3626
6359	27425	3622
6360	27429	3617
6361	27433	3613
6362	27438	3609
6363	27441	3604
6364	27445	3600
6365	27449	3596
6366	27453	3591
6367	27457	3587
6368	27461	3583
6369	27465	3578
6370	27469	3574
6371	27473	3569
6372	27477	3565
6373	27481	3561
6374	27485	3556
6375	27489	3552
6376	27493	3548
6377	27497	3543
6378	27501	3539
6379	27505	3535
6380	27508	3530
6381	27512	3526
6382	27517	3522
6383	27521	3517
6384	27525	3513
6385	27529	3509
6386	27533	3504
6387	27537	3500
6388	27541	3496
6389	27545	3491
6390	27549	3487
6391	27553	3482
6392	27556	3478
6393	27560	3474
6394	27564	3469
6395	27568	3465
6396	27572	3461
6397	27574	3456
6398	27578	3452
6399	27582	3447
6400	27586	3443
6401	27590	3439
6402	27594	3434
6403	27598	3430
6404	27601	3425
6405	27605	3421
6406	27609	3417
6407	27613	3412
6408	27617	3408
6409	27621	3404
6410	27625	3399
6411	27629	3395
6412	27633	3391
6413	27637	3386
6414	27640	3382
6415	27644	3378
6416	27648	3373
6417	27652	3369
6418	27656	3365
6419	27660	3360
6420	27664	3356
6421	27668	3351
6422	27672	3347
6423	27675	3343
6424	27679	3338
6425	27683	3334
6426	27687	3330
6427	27691	3325
6428	27695	3321
6429	27699	3317
6430	27703	3312
6431	27706	3308
6432	27711	3303
6433	27715	3299
6434	27719	3295
6435	27723	3291
6436	27727	3286
6437	27732	3282
6438	27736	3278
6439	27739	3273
6440	27743	3269
6441	27747	3264
6442	27751	3260
6443	27755	3256
6444	27759	3251
6445	27763	3247
6446	27767	3243
6447	27771	3238
6448	27775	3234
6449	27779	3230
6450	27783	3225
6451	27787	3221
6452	27791	3217
6453	27792	3212
6454	27796	3208
6455	27800	3203
6456	27803	3199
6457	27810	3195
6458	27814	3190
6459	27818	3186
6460	27823	3182
6461	27827	3178
6462	27830	3173
6463	27834	3169
6464	27838	3164
6465	27842	3160
6466	27846	3156
6467	27850	3151
6468	27853	3147
6469	27857	3143
6470	27863	3138
6471	27868	3134
6472	27873	3130
6473	27877	3126
6474	27881	3121
6475	27884	3117
6476	27888	3113
6477	27893	3108
6478	27896	3104
6479	27900	3100
6480	27904	3095
6481	27909	3091
6482	27913	3087
6483	27918	3082
6484	27922	3078
6485	27926	3074
6486	27929	3069
6487	27933	3065
6488	27938	3061
6489	27942	3056
6490	27946	3052
6491	27950	3048
6492	27953	3043
6493	27957	3039
6494	27961	3035
6495	27965	3030
6496	27966	3026
6497	27970	3021
6498	27974	3017
6499	27978	3013
6500	27982	3008
6501	27986	3004
6502	27990	3000
6503	27993	2995
6504	27997	2991
6505	28001	2986
6506	28005	2982
6507	28009	2978
6508	28017	2974
6509	28028	2970
6510	28038	2967
6511	28048	2963
6512	28061	2960
6513	28070	2956
6514	28083	2952
6515	28093	2949
6516	28102	2945
6517	28113	2941
6518	28123	2937
6519	28130	2933
6520	28140	2930
6521	28148	2926
6522	28153	2921
6523	28157	2917
6524	28160	2913
6525	28165	2908
6526	28169	2904
6527	28173	2900
6528	28176	2895
6529	28181	2891
6530	28185	2887
6531	28189	2882
6532	28193	2878
6533	28197	2874
6534	28198	2869
6535	28202	2865
6536	28205	2860
6537	28210	2856
6538	28214	2852
6539	28217	2847
6540	28221	2843
6541	28225	2838
6542	28229	2834
6543	28232	2830
6544	28236	2825
6545	28241	2821
6546	28245	2817
6547	28248	2812
6548	28253	2808
6549	28256	2804
6550	28260	2799
6551	28264	2795
6552	28268	2791
6553	28272	2786
6554	28276	2782
6555	28279	2777
6556	28283	2773
6557	28288	2769
6558	28291	2764
6559	28295	2760
6560	28299	2756
6561	28303	2751
6562	28309	2747
6563	28313	2743
6564	28317	2738
6565	28321	2734
6566	28325	2730
6567	28329	2725
6568	28333	2721
6569	28337	2717
6570	28343	2713
6571	28353	2709
6572	28357	2705
6573	28361	2700
6574	28365	2696
6575	28369	2692
6576	28373	2687
6577	28377	2683
6578	28381	2678
6579	28385	2674
6580	28389	2670
6581	28393	2665
6582	28397	2661
6583	28401	2657
6584	28405	2652
6585	28409	2648
6586	28412	2644
6587	28416	2639
6588	28420	2635
6589	28424	2631
6590	28428	2626
6591	28432	2622
6592	28436	2618
6593	28442	2613
6594	28447	2609
6595	28451	2605
6596	28455	2601
6597	28459	2596
6598	28463	2592
6599	28467	2587
6600	28471	2583
6601	28475	2579
6602	28479	2574
6603	28483	2570
6604	28487	2566
6605	28491	2561
6606	28495	2557
6607	28499	2553
6608	28504	2548
6609	28508	2544
6610	28511	2540
6611	28515	2535
6612	28519	2531
6613	28523	2527
6614	28527	2522
6615	28531	2518
6616	28535	2514
6617	28543	2510
6618	28547	2505
6619	28551	2501
6620	28555	2497
6621	28559	2492
6622	28563	2488
6623	28567	2484
6624	28571	2479
6625	28575	2475
6626	28579	2471
6627	28583	2466
6628	28586	2462
6629	28590	2458
6630	28594	2453
6631	28598	2449
6632	28602	2445
6633	28606	2440
6634	28610	2436
6635	28614	2431
6636	28617	2427
6637	28621	2423
6638	28625	2418
6639	28629	2414
6640	28636	2410
6641	28650	2406
6642	28659	2403
6643	28666	2398
6644	28671	2394
6645	28675	2390
6646	28678	2385
6647	28682	2381
6648	28686	2377
6649	28688	2372
6650	28692	2368
6651	28696	2364
6652	28700	2359
6653	28704	2355
6654	28708	2351
6655	28712	2346
6656	28716	2342
6657	28720	2338
6658	28724	2333
6659	28728	2329
6660	28732	2325
6661	28736	2320
6662	28740	2316
6663	28744	2312
6664	28749	2307
6665	28753	2303
6666	28757	2299
6667	28761	2294
6668	28765	2290
6669	28769	2285
6670	28775	2281
6671	28779	2277
6672	28783	2273
6673	28787	2268
6674	28791	2264
6675	28795	2260
6676	28799	2255
6677	28803	2251
6678	28807	2247
6679	28811	2242
6680	28815	2238
6681	28819	2234
6682	28823	2229
6683	28826	2225
6684	28831	2221
6685	28835	2216
6686	28839	2212
6687	28843	2208
6688	28847	2203
6689	28851	2199
6690	28855	2195
6691	28859	2190
6692	28863	2186
6693	28867	2182
6694	28871	2177
6695	28875	2173
6696	28878	2169
6697	28882	2164
6698	28886	2160
6699	28890	2155
6700	28894	2151
6701	28898	2147
6702	28902	2143
6703	28906	2138
6704	28911	2134
6705	28915	2130
6706	28918	2125
6707	28922	2121
6708	28926	2116
6709	28930	2112
6710	28934	2108
6711	28939	2104
6712	28942	2099
6713	28946	2095
6714	28950	2090
6715	28954	2086
6716	28958	2082
6717	28962	2077
6718	28966	2073
6719	28969	2069
6720	28974	2064
6721	28978	2060
6722	28982	2056
6723	28986	2051
6724	28990	2047
6725	28994	2043
6726	28998	2038
6727	29002	2034
6728	29006	2030
6729	29010	2025
6730	29014	2021
6731	29018	2017
6732	29019	2012
6733	29024	2008
6734	29028	2004
6735	29032	1999
6736	29036	1995
6737	29040	1991
6738	29044	1986
6739	29048	1982
6740	29052	1978
6741	29056	1973
6742	29060	1969
6743	29063	1965
6744	29067	1960
6745	29071	1956
6746	29072	1951
6747	29078	1947
6748	29096	1944
6749	29104	1940
6750	29113	1936
6751	29125	1932
6752	29135	1928
6753	29146	1924
6754	29160	1921
6755	29167	1916
6756	29174	1912
6757	29179	1908
6758	29184	1904
6759	29195	1900
6760	29202	1896
6761	29207	1891
6762	29210	1887
6763	29214	1883
6764	29218	1878
6765	29222	1874
6766	29226	1870
6767	29230	1865
6768	29234	1861
6769	29238	1857
6770	29241	1852
6771	29245	1848
6772	29249	1844
6773	29253	1839
6774	29257	1835
6775	29261	1831
6776	29265	1826
6777	29270	1822
6778	29274	1818
6779	29278	1813
6780	29282	1809
6781	29285	1805
6782	29291	1800
6783	29294	1796
6784	29299	1792
6785	29303	1787
6786	29307	1783
6787	29311	1779
6788	29315	1774
6789	29320	1770
6790	29331	1766
6791	29336	1762
6792	29339	1757
6793	29344	1753
6794	29347	1749
6795	29351	1744
6796	29355	1740
6797	29359	1736
6798	29363	1731
6799	29368	1727
6800	29371	1723
6801	29375	1718
6802	29379	1714
6803	29383	1710
6804	29387	1705
6805	29391	1701
6806	29395	1697
6807	29399	1692
6808	29403	1688
6809	29407	1684
6810	29412	1679
6811	29416	1675
6812	29420	1671
6813	29424	1666
6814	29428	1662
6815	29432	1658
6816	29436	1653
6817	29440	1649
6818	29444	1645
6819	29448	1640
6820	29452	1636
6821	29455	1632
6822	29460	1627
6823	29464	1623
6824	29468	1619
6825	29472	1614
6826	29475	1610
6827	29479	1606
6828	29483	1601
6829	29489	1597
6830	29500	1593
6831	29510	1589
6832	29519	1585
6833	29530	1581
6834	29538	1577
6835	29542	1573
6836	29546	1568
6837	29551	1564
6838	29560	1560
6839	29564	1556
6840	29568	1551
6841	29572	1547
6842	29576	1543
6843	29580	1538
6844	29584	1534
6845	29588	1529
6846	29592	1525
6847	29596	1521
6848	29600	1516
6849	29604	1512
6850	29608	1508
6851	29612	1503
6852	29616	1499
6853	29620	1495
6854	29624	1490
6855	29628	1486
6856	29632	1482
6857	29636	1477
6858	29640	1473
6859	29644	1469
6860	29648	1464
6861	29652	1460
6862	29655	1456
6863	29659	1451
6864	29663	1447
6865	29667	1443
6866	29671	1438
6867	29675	1434
6868	29679	1430
6869	29683	1425
6870	29689	1421
6871	29693	1417
6872	29697	1412
6873	29701	1408
6874	29711	1404
6875	29721	1400
6876	29730	1396
6877	29742	1392
6878	29746	1388
6879	29750	1383
6880	29754	1379
6881	29758	1375
6882	29762	1370
6883	29765	1366
6884	29770	1362
6885	29773	1357
6886	29777	1353
6887	29781	1348
6888	29785	1344
6889	29788	1340
6890	29792	1335
6891	29796	1331
6892	29800	1327
6893	29804	1322
6894	29807	1318
6895	29811	1314
6896	29816	1309
6897	29820	1305
6898	29824	1301
6899	29828	1296
6900	29831	1292
6901	29835	1288
6902	29839	1283
6903	29843	1279
6904	29847	1275
6905	29851	1270
6906	29855	1266
6907	29859	1262
6908	29863	1257
6909	29867	1253
6910	29870	1249
6911	29874	1244
6912	29879	1240
6913	29883	1236
6914	29887	1231
6915	29891	1227
6916	29894	1223
6917	29898	1218
6918	29902	1214
6919	29906	1210
6920	29910	1205
6921	29914	1201
6922	29918	1197
6923	29922	1192
6924	29926	1188
6925	29929	1184
6926	29933	1179
6927	29937	1175
6928	29942	1171
6929	29946	1166
6930	29949	1162
6931	29953	1158
6932	29956	1153
6933	29960	1149
6934	29964	1145
6935	29968	1140
6936	29972	1136
6937	29976	1131
6938	29979	1127
6939	29984	1123
6940	29988	1118
6941	29992	1114
6942	29996	1110
6943	30000	1105
6944	30004	1101
6945	30008	1097
6946	30012	1092
6947	30016	1088
6948	30020	1084
6949	30024	1080
6950	30028	1075
6951	30032	1071
6952	30036	1067
6953	30039	1062
6954	30044	1058
6955	30048	1054
6956	30052	1049
6957	30056	1045
6958	30060	1041
6959	30064	1036
6960	30068	1032
6961	30073	1028
6962	30077	1023
6963	30081	1019
6964	30085	1015
6965	30089	1010
6966	30093	1006
6967	30097	1002
6968	30101	997
6969	30105	993
6970	30109	989
6971	30113	984
6972	30117	980
6973	30121	976
6974	30125	971
6975	30129	967
6976	30134	963
6977	30138	958
6978	30142	954
6979	30146	950
6980	30150	945
6981	30154	941
6982	30158	937
6983	30162	932
6984	30166	928
6985	30170	924
6986	30173	919
6987	30178	915
6988	30182	911
6989	30186	906
6990	30190	902
6991	30194	898
6992	30198	893
6993	30202	889
6994	30206	885
6995	30209	880
6996	30213	876
6997	30217	872
6998	30220	867
6999	30224	863
7000	30228	859
7001	30232	854
7002	30236	850
7003	30240	846
7004	30244	841
7005	30248	837
7006	30252	833
7007	30256	828
7008	30260	824
7009	30264	820
7010	30268	815
7011	30272	811
7012	30276	807
7013	30280	802
7014	30284	798
7015	30288	794
7016	30292	790
7017	30299	785
7018	30309	781
7019	30313	777
7020	30316	772
7021	30320	768
7022	30324	764
7023	30329	759
7024	30333	755
7025	30337	751
7026	30341	746
7027	30344	742
7028	30348	738
7029	30352	733
7030	30356	729
7031	30359	725
7032	30363	720
7033	30367	716
7034	30371	712
7035	30376	708
7036	30380	703
7037	30384	699
7038	30388	695
7039	30392	690
7040	30396	686
7041	30400	682
7042	30402	677
7043	30406	673
7044	30410	669
7045	30414	664
7046	30418	660
7047	30422	656
7048	30426	651
7049	30431	647
7050	30435	643
7051	30439	638
7052	30443	634
7053	30447	630
7054	30450	625
7055	30454	621
7056	30458	617
7057	30461	612
7058	30466	608
7059	30470	604
7060	30474	599
7061	30478	595
7062	30482	591
7063	30487	586
7064	30490	582
7065	30494	578
7066	30498	573
7067	30502	569
7068	30506	565
7069	30509	561
7070	30513	556
7071	30517	552
7072	30522	548
7073	30526	543
7074	30530	539
7075	30534	535
7076	30537	530
7077	30541	526
7078	30544	522
7079	30548	517
7080	30552	513
7081	30556	509
7082	30560	504
7083	30565	500
7084	30569	496
7085	30573	491
7086	30577	487
7087	30580	483
7088	30584	478
7089	30588	474
7090	30592	470
7091	30596	465
7092	30600	461
7093	30604	457
7094	30608	452
7095	30612	448
7096	30616	444
7097	30619	440
7098	30623	435
7099	30627	431
7100	30631	427
7101	30635	422
7102	30639	418
7103	30643	414
7104	30647	409
7105	30650	405
7106	30654	401
7107	30658	396
7108	30662	392
7109	30666	388
7110	30670	383
7111	30675	379
7112	30679	375
7113	30683	370
7114	30686	366
7115	30691	362
7116	30695	357
7117	30698	353
7118	30704	349
7119	30708	345
7120	30712	340
7121	30716	336
7122	30720	332
7123	30723	327
7124	30727	323
7125	30731	319
7126	30735	314
7127	30739	310
7128	30744	306
7129	30750	301
7130	30761	297
7131	30772	293
7132	30782	289
7133	30798	284
7134	30809	280
7135	30818	276
7136	30832	272
7137	30843	267
7138	30854	263
7139	30865	259
7140	30869	255
7141	30873	250
7142	30877	246
7143	30881	242
7144	30885	237
7145	30889	233
7146	30893	229
7147	30897	224
7148	30901	220
7149	30906	216
7150	30910	211
7151	30914	207
7152	30918	203
7153	30922	198
7154	30926	194
7155	30930	190
7156	30934	185
7157	30938	181
7158	30942	177
7159	30946	172
7160	30950	168
7161	30952	164
7162	30956	159
7163	30960	155
7164	30965	151
7165	30968	146
7166	30972	142
7167	30976	138
7168	30980	133
7169	30984	129
7170	30988	125
7171	30992	120
7172	30996	116
7173	31000	112
7174	31004	108
7175	31010	103
7176	31013	99
7177	31017	95
7178	31021	90
7179	31024	86
7180	31028	82
7181	31032	77
7182	31036	73
7183	31040	69
7184	31043	64
7185	31047	60
7186	31052	56
7187	31056	51
7188	31060	47
7189	31064	43
7190	31068	38
7191	31073	34
7192	31077	30
7193	31081	25
7194	31084	21
7195	31088	17
7196	31092	12
7197	31097	8
7198	31101	4
7199	31104	0
